MapID,FightEveNo,BKMusic,Side,EnemyNO,NPCID,LocationPos,AI
18841,60,1,Left,2,17242,2,1
18841,60,1,Left,3,17242,3,1
18841,60,1,Left,4,17242,4,1
18841,60,1,Left,5,17242,5,1
18841,61,1,Left,1,17242,3,1
18841,61,1,Left,2,17242,4,1
18841,61,1,Left,3,17242,5,1
18841,62,1,Left,1,17242,3,1
18841,62,1,Left,2,17242,8,1
18841,63,1,Left,1,17242,3,1
18841,63,1,Left,2,17242,4,1
18841,64,1,Left,1,17242,2,1
18841,64,1,Left,2,17242,3,1
18841,64,1,Left,3,17242,4,1
18841,64,1,Left,4,17242,5,1
18841,65,1,Left,1,17242,1,1
18841,65,1,Left,2,17242,2,1
18841,65,1,Left,3,17242,3,1
18841,65,1,Left,4,17242,4,1
18841,65,1,Left,5,17242,5,1
18842,1,1,Left,1,17243,3,1
18842,1,1,Left,2,17243,2,1
18842,2,1,Left,1,17243,3,1
18842,2,1,Left,2,17243,4,1
18842,3,1,Left,1,17243,2,1
18842,3,1,Left,2,17243,3,1
18842,3,1,Left,3,17243,4,1
18842,4,1,Left,1,17243,2,1
18842,4,1,Left,2,17243,3,1
18842,4,1,Left,3,17243,4,1
18842,4,1,Left,4,17243,5,1
18842,5,1,Left,1,17243,1,1
18842,5,1,Left,2,17243,2,1
18842,5,1,Left,3,17243,3,1
18842,5,1,Left,4,17243,4,1
18842,5,1,Left,5,17243,5,1
18842,6,1,Left,1,17244,3,1
18842,6,1,Left,2,17244,2,1
18842,7,1,Left,1,17244,3,1
18842,7,1,Left,2,17244,4,1
18842,8,1,Left,1,17244,2,1
18842,8,1,Left,2,17244,3,1
18842,8,1,Left,3,17244,4,1
18842,9,1,Left,1,17244,2,1
18842,9,1,Left,2,17244,3,1
18842,9,1,Left,3,17244,4,1
18842,9,1,Left,4,17244,5,1
18842,10,1,Left,1,17244,1,1
18842,10,1,Left,2,17244,2,1
18842,10,1,Left,3,17244,3,1
18842,10,1,Left,4,17244,4,1
18842,10,1,Left,5,17244,5,1
18842,11,1,Left,1,17244,3,1
18842,11,1,Left,2,17244,8,1
18842,12,1,Left,1,17243,8,1
18842,12,1,Left,2,17243,3,1
18842,13,1,Left,1,17243,2,1
18842,13,1,Left,2,17244,3,1
18842,13,1,Left,3,17243,4,1
18842,14,1,Left,1,17243,3,1
18842,14,1,Left,2,17244,1,1
18842,14,1,Left,3,17244,2,1
18842,14,1,Left,4,17244,4,1
18842,14,1,Left,5,17244,5,1
18842,15,1,Left,1,17244,3,1
18842,15,1,Left,2,17243,1,1
18842,15,1,Left,3,17243,2,1
18842,15,1,Left,4,17243,4,1
18842,15,1,Left,5,17243,5,1
18842,16,1,Left,1,17243,3,1
18842,16,1,Left,2,17243,4,1
18842,17,1,Left,1,17243,3,1
18842,17,1,Left,2,17243,8,1
18842,18,1,Left,1,17243,2,1
18842,18,1,Left,2,17243,3,1
18842,18,1,Left,3,17243,4,1
18842,19,1,Left,1,17243,2,1
18842,19,1,Left,2,17243,3,1
18842,19,1,Left,3,17243,4,1
18842,19,1,Left,4,17243,5,1
18842,20,1,Left,1,17243,1,1
18842,20,1,Left,2,17243,2,1
18842,20,1,Left,3,17243,3,1
18842,20,1,Left,4,17243,4,1
18842,20,1,Left,5,17243,5,1
18842,21,1,Left,1,14493,3,1
18842,21,1,Left,2,17244,2,1
18842,21,1,Left,3,17244,4,1
18842,21,1,Left,4,17243,7,1
18842,21,1,Left,5,17243,8,1
18842,21,1,Left,6,17243,9,1
18842,26,1,Left,1,17243,3,1
18842,26,1,Left,2,17243,4,1
18842,27,1,Left,1,17243,3,1
18842,27,1,Left,2,17243,8,1
18842,28,1,Left,1,17243,2,1
18842,28,1,Left,2,17243,3,1
18842,28,1,Left,3,17243,4,1
18842,29,1,Left,1,17243,2,1
18842,29,1,Left,2,17243,3,1
18842,29,1,Left,3,17243,4,1
18842,29,1,Left,4,17243,5,1
18842,30,1,Left,1,17243,1,1
18842,30,1,Left,2,17243,2,1
18842,30,1,Left,3,17243,3,1
18842,30,1,Left,4,17243,4,1
18842,30,1,Left,5,17243,5,1
18842,31,1,Left,1,17243,3,1
18842,31,1,Left,2,17243,4,1
18842,32,1,Left,1,17243,3,1
18842,32,1,Left,2,17243,8,1
18842,33,1,Left,1,17243,2,1
18842,33,1,Left,2,17243,3,1
18842,33,1,Left,3,17243,4,1
18842,34,1,Left,1,17243,2,1
18842,34,1,Left,2,17243,3,1
18842,34,1,Left,3,17243,4,1
18842,34,1,Left,4,17243,5,1
18842,35,1,Left,1,17243,1,1
18842,35,1,Left,2,17243,2,1
18842,35,1,Left,3,17243,3,1
18842,35,1,Left,4,17243,4,1
18842,35,1,Left,5,17243,5,1
18842,36,1,Left,1,17244,3,1
18842,36,1,Left,2,17244,1,1
18842,36,1,Left,3,17244,2,1
18842,37,1,Left,1,17244,3,1
18842,37,1,Left,2,17244,4,1
18842,38,1,Left,1,17244,2,1
18842,38,1,Left,2,17244,3,1
18842,38,1,Left,3,17244,4,1
18842,39,1,Left,1,17244,2,1
18842,39,1,Left,2,17244,3,1
18842,39,1,Left,3,17244,4,1
18842,40,1,Left,1,17244,2,1
18842,40,1,Left,2,17244,3,1
18842,40,1,Left,3,17244,4,1
18842,40,1,Left,4,17244,5,1
18842,46,1,Left,1,17244,3,1
18842,46,1,Left,2,17244,4,1
18842,46,1,Left,3,17244,5,1
18842,47,1,Left,1,17244,3,1
18842,47,1,Left,2,17244,4,1
18842,48,1,Left,1,17244,2,1
18842,48,1,Left,2,17244,3,1
18842,48,1,Left,3,17244,4,1
18842,49,1,Left,1,17244,2,1
18842,49,1,Left,2,17244,3,1
18842,49,1,Left,3,17244,4,1
18842,50,1,Left,1,17244,2,1
18842,50,1,Left,2,17244,3,1
18842,50,1,Left,3,17244,4,1
18842,50,1,Left,4,17244,5,1
18842,51,1,Left,1,17244,3,1
18842,51,1,Left,2,17244,2,1
18842,52,1,Left,1,17244,3,1
18842,52,1,Left,2,17244,4,1
18842,53,1,Left,1,17244,2,1
18842,53,1,Left,2,17244,3,1
18842,53,1,Left,3,17244,4,1
18842,54,1,Left,1,17244,2,1
18842,54,1,Left,2,17244,3,1
18842,54,1,Left,3,17244,4,1
18842,55,1,Left,1,17244,2,1
18842,55,1,Left,2,17244,3,1
18842,55,1,Left,3,17244,4,1
18842,55,1,Left,4,17244,5,1
18843,1,1,Left,1,17245,3,1
18843,1,1,Left,2,17245,2,1
18843,2,1,Left,1,17245,3,1
18843,2,1,Left,2,17245,4,1
18843,3,1,Left,1,17245,2,1
18843,3,1,Left,2,17245,3,1
18843,3,1,Left,3,17245,4,1
18843,4,1,Left,1,17245,2,1
18843,4,1,Left,2,17245,3,1
18843,4,1,Left,3,17245,4,1
18843,4,1,Left,4,17245,5,1
18843,5,1,Left,1,17245,1,1
18843,5,1,Left,2,17245,2,1
18843,5,1,Left,3,17245,3,1
18843,5,1,Left,4,17245,4,1
18843,5,1,Left,5,17245,5,1
18843,6,1,Left,1,17246,3,1
18843,6,1,Left,2,17246,2,1
18843,7,1,Left,1,17246,2,1
18843,7,1,Left,2,17246,3,1
18843,8,1,Left,1,17246,2,1
18843,8,1,Left,2,17246,3,1
18843,8,1,Left,3,17246,4,1
18843,9,1,Left,1,17246,2,1
18843,9,1,Left,2,17246,3,1
18843,9,1,Left,3,17246,4,1
18843,9,1,Left,4,17246,5,1
18843,10,1,Left,1,17246,1,1
18843,10,1,Left,2,17246,2,1
18843,10,1,Left,3,17246,3,1
18843,10,1,Left,4,17246,4,1
18843,10,1,Left,5,17246,5,1
18843,11,1,Left,1,17246,2,1
18843,11,1,Left,2,17245,3,1
18843,11,1,Left,3,17246,4,1
18843,12,1,Left,1,17246,3,1
18843,12,1,Left,2,17245,2,1
18843,12,1,Left,3,17245,4,1
18843,13,1,Left,1,17245,2,1
18843,13,1,Left,2,17246,3,1
18843,13,1,Left,3,17245,4,1
18843,13,1,Left,4,17246,5,1
18843,14,1,Left,1,17245,3,1
18843,14,1,Left,2,17246,1,1
18843,14,1,Left,3,17246,2,1
18843,14,1,Left,4,17246,4,1
18843,14,1,Left,5,17246,5,1
18843,15,1,Left,1,17246,3,1
18843,15,1,Left,2,17245,1,1
18843,15,1,Left,3,17245,2,1
18843,15,1,Left,4,17245,4,1
18843,15,1,Left,5,17245,5,1
18843,16,1,Left,1,17245,3,1
18843,16,1,Left,2,17245,4,1
18843,17,1,Left,1,17245,3,1
18843,17,1,Left,2,17245,8,1
18843,18,1,Left,1,17245,2,1
18843,18,1,Left,2,17245,3,1
18843,18,1,Left,3,17245,4,1
18843,19,1,Left,1,17245,2,1
18843,19,1,Left,2,17245,3,1
18843,19,1,Left,3,17245,4,1
18843,19,1,Left,4,17245,5,1
18843,20,1,Left,1,17245,1,1
18843,20,1,Left,2,17245,2,1
18843,20,1,Left,3,17245,3,1
18843,20,1,Left,4,17245,4,1
18843,20,1,Left,5,17245,5,1
18843,21,1,Left,1,17245,3,1
18843,21,1,Left,2,17245,4,1
18843,22,1,Left,1,17245,3,1
18843,22,1,Left,2,17245,8,1
18843,23,1,Left,1,17245,2,1
18843,23,1,Left,2,17245,3,1
18843,23,1,Left,3,17245,4,1
18843,24,1,Left,1,17245,2,1
18843,24,1,Left,2,17245,3,1
18843,24,1,Left,3,17245,4,1
18843,24,1,Left,4,17245,5,1
18843,25,1,Left,1,17245,1,1
18843,25,1,Left,2,17245,2,1
18843,25,1,Left,3,17245,3,1
18843,25,1,Left,4,17245,4,1
18843,25,1,Left,5,17245,5,1
18843,26,1,Left,1,17245,3,1
18843,26,1,Left,2,17245,4,1
18843,27,1,Left,1,17245,3,1
18843,27,1,Left,2,17245,8,1
18843,28,1,Left,1,17245,2,1
18843,28,1,Left,2,17245,3,1
18843,28,1,Left,3,17245,4,1
18843,29,1,Left,1,17245,2,1
18843,29,1,Left,2,17245,3,1
18843,29,1,Left,3,17245,4,1
18843,29,1,Left,4,17245,5,1
18843,30,1,Left,1,17245,1,1
18843,30,1,Left,2,17245,2,1
18843,30,1,Left,3,17245,3,1
18843,30,1,Left,4,17245,4,1
18843,30,1,Left,5,17245,5,1
18843,31,1,Left,1,17246,3,1
18843,31,1,Left,2,17246,1,1
18843,31,1,Left,3,17246,2,1
18843,32,1,Left,1,17246,3,1
18843,32,1,Left,2,17246,4,1
18843,33,1,Left,1,17246,2,1
18843,33,1,Left,2,17246,3,1
18843,33,1,Left,3,17246,4,1
18843,34,1,Left,1,17246,7,1
18843,34,1,Left,2,17246,8,1
18843,34,1,Left,3,17246,9,1
18843,35,1,Left,1,17246,2,1
18843,35,1,Left,2,17246,3,1
18843,35,1,Left,3,17246,4,1
18843,35,1,Left,4,17246,5,1
18843,36,1,Left,1,17246,3,1
18843,36,1,Left,2,17246,4,1
18843,36,1,Left,3,17246,5,1
18843,37,1,Left,1,17246,3,1
18843,37,1,Left,2,17246,4,1
18843,38,1,Left,1,17246,2,1
18843,38,1,Left,2,17246,3,1
18843,38,1,Left,3,17246,4,1
18843,39,1,Left,1,17246,7,1
18843,39,1,Left,2,17246,8,1
18843,39,1,Left,3,17246,9,1
18843,40,1,Left,1,17246,2,1
18843,40,1,Left,2,17246,3,1
18843,40,1,Left,3,17246,4,1
18843,40,1,Left,4,17246,5,1
18843,41,1,Left,1,17246,3,1
18843,41,1,Left,2,17246,2,1
18843,42,1,Left,1,17246,3,1
18843,42,1,Left,2,17246,4,1
18843,43,1,Left,1,17246,2,1
18843,43,1,Left,2,17246,3,1
18843,43,1,Left,3,17246,4,1
18843,44,1,Left,1,17246,7,1
18843,44,1,Left,2,17246,8,1
18843,44,1,Left,3,17246,9,1
18843,45,1,Left,1,17246,2,1
18843,45,1,Left,2,17246,3,1
18843,45,1,Left,3,17246,4,1
18843,45,1,Left,4,17246,5,1
18844,1,1,Left,1,46049,2,1
18844,1,1,Left,2,46049,3,1
18844,2,1,Left,1,46049,2,1
18844,2,1,Left,2,46049,3,1
18844,2,1,Left,3,46049,4,1
18844,3,1,Left,1,46049,2,1
18844,3,1,Left,2,46049,3,1
18844,3,1,Left,3,46049,4,1
18844,3,1,Left,4,46049,8,1
18844,4,1,Left,1,46050,2,1
18844,4,1,Left,2,46050,3,1
18844,5,1,Left,1,46050,2,1
18844,5,1,Left,2,46050,3,1
18844,5,1,Left,3,46050,4,1
18844,6,1,Left,1,46050,2,1
18844,6,1,Left,2,46050,3,1
18844,6,1,Left,3,46050,4,1
18844,6,1,Left,4,46050,8,1
18844,7,1,Left,1,46050,2,1
18844,7,1,Left,2,46049,3,1
18844,7,1,Left,3,46050,4,1
18844,8,1,Left,1,46050,2,1
18844,8,1,Left,2,46049,3,1
18844,8,1,Left,3,46050,4,1
18844,8,1,Left,4,46049,8,1
18844,9,1,Left,1,46049,2,1
18844,9,1,Left,2,46049,3,1
18844,10,1,Left,1,46049,2,1
18844,10,1,Left,2,46049,3,1
18844,10,1,Left,3,46049,4,1
18844,11,1,Left,1,46049,2,1
18844,11,1,Left,2,46049,3,1
18844,11,1,Left,3,46049,4,1
18844,11,1,Left,4,46049,8,1
18844,12,1,Left,1,46050,2,1
18844,12,1,Left,2,46050,3,1
18844,13,1,Left,1,46050,2,1
18844,13,1,Left,2,46050,3,1
18844,13,1,Left,3,46050,4,1
18844,14,1,Left,1,46050,2,1
18844,14,1,Left,2,46050,3,1
18844,14,1,Left,3,46050,4,1
18844,14,1,Left,4,46050,8,1
18846,1,1,Left,1,17081,3,1
18846,1,1,Left,2,17081,4,1
18846,2,1,Left,1,17081,3,1
18846,2,1,Left,2,17081,2,1
18846,3,1,Left,1,17081,3,1
18846,3,1,Left,2,17081,2,1
18846,3,1,Left,3,17081,4,1
18846,4,1,Left,1,17081,3,1
18846,4,1,Left,2,17081,2,1
18846,4,1,Left,3,17081,4,1
18846,5,1,Left,1,17081,3,1
18846,5,1,Left,2,17081,0,1
18846,5,1,Left,3,17081,2,1
18846,5,1,Left,4,17081,4,1
18846,6,1,Left,1,17114,3,1
18846,6,1,Left,2,17114,4,1
18846,7,1,Left,1,17114,3,1
18846,7,1,Left,2,17114,2,1
18846,8,1,Left,1,17114,3,1
18846,8,1,Left,2,17114,4,1
18846,8,1,Left,3,17114,2,1
18846,9,1,Left,1,17114,3,1
18846,9,1,Left,2,17114,2,1
18846,9,1,Left,3,17114,4,1
18846,9,1,Left,4,17114,0,1
18846,10,1,Left,1,17114,3,1
18846,10,1,Left,2,17114,2,1
18846,10,1,Left,3,17114,0,1
18846,10,1,Left,4,17114,4,1
18846,10,1,Left,5,17114,0,1
18846,11,1,Left,1,17114,3,1
18846,11,1,Left,2,17114,4,1
18846,12,1,Left,1,17114,3,1
18846,12,1,Left,2,17114,2,1
18846,13,1,Left,1,17114,3,1
18846,13,1,Left,2,17114,2,1
18846,13,1,Left,3,17114,4,1
18846,14,1,Left,1,17114,3,1
18846,14,1,Left,2,17114,2,1
18846,14,1,Left,3,17114,4,1
18846,14,1,Left,4,17114,0,1
18846,15,1,Left,1,17114,3,1
18846,15,1,Left,2,17114,0,1
18846,15,1,Left,3,17114,2,1
18846,15,1,Left,4,17114,4,1
18846,15,1,Left,5,17114,0,1
18846,16,1,Left,1,17114,3,1
18846,16,1,Left,2,17114,1,1
18846,16,1,Left,3,17114,2,1
18846,17,1,Left,1,17114,3,1
18846,17,1,Left,2,17114,8,1
18846,18,1,Left,1,17114,3,1
18846,18,1,Left,2,17114,2,1
18846,18,1,Left,3,17114,4,1
18846,19,1,Left,1,17114,3,1
18846,19,1,Left,2,17114,2,1
18846,19,1,Left,3,17114,4,1
18846,19,1,Left,4,17114,0,1
18846,20,1,Left,1,17114,3,1
18846,20,1,Left,2,17114,0,1
18846,20,1,Left,3,17114,0,1
18846,20,1,Left,4,17114,4,1
18846,20,1,Left,5,17114,5,1
18846,21,1,Left,1,17081,3,1
18846,21,1,Left,2,17081,5,1
18846,21,1,Left,3,17081,4,1
18846,22,1,Left,1,17081,3,1
18846,22,1,Left,2,17081,2,1
18846,23,1,Left,1,17081,3,1
18846,23,1,Left,2,17081,2,1
18846,23,1,Left,3,17081,4,1
18846,24,1,Left,1,17081,3,1
18846,24,1,Left,2,17081,2,1
18846,24,1,Left,3,17081,4,1
18846,24,1,Left,4,17081,0,1
18846,25,1,Left,1,17081,3,1
18846,25,1,Left,2,17081,0,1
18846,25,1,Left,3,17081,4,1
18846,25,1,Left,4,17081,0,1
18846,25,1,Left,5,17081,5,1
18846,26,1,Left,1,17081,3,1
18846,26,1,Left,2,17081,4,1
18846,27,1,Left,1,17081,3,1
18846,27,1,Left,2,17081,2,1
18846,28,1,Left,1,17081,3,1
18846,28,1,Left,2,17081,2,1
18846,28,1,Left,3,17081,4,1
18846,29,1,Left,1,17081,3,1
18846,29,1,Left,2,17081,2,1
18846,29,1,Left,3,17081,4,1
18846,29,1,Left,4,17081,0,1
18846,30,1,Left,1,17081,3,1
18846,30,1,Left,2,17081,2,1
18846,30,1,Left,3,17081,4,1
18846,30,1,Left,4,17081,0,1
18846,30,1,Left,5,17081,0,1
18846,31,1,Left,1,17081,3,1
18846,31,1,Left,2,17081,8,1
18846,32,1,Left,1,17081,3,1
18846,32,1,Left,2,17081,2,1
18846,33,1,Left,1,17081,3,1
18846,33,1,Left,2,17081,2,1
18846,33,1,Left,3,17081,4,1
18846,34,1,Left,1,17081,3,1
18846,34,1,Left,2,17081,2,1
18846,34,1,Left,3,17081,4,1
18846,34,1,Left,4,17081,0,1
18846,35,1,Left,1,17081,3,1
18846,35,1,Left,2,17081,2,1
18846,35,1,Left,3,17081,4,1
18846,35,1,Left,4,17081,1,1
18846,35,1,Left,5,17081,0,1
18846,36,1,Left,1,17114,3,1
18846,36,1,Left,2,17114,4,1
18851,1,1,Left,1,10240,2,1
18851,1,1,Left,2,10240,3,1
18851,1,1,Left,3,10240,4,1
18856,1,1,Left,1,14696,3,1
18856,2,1,Left,1,14697,3,1
18861,1,1,Left,1,17149,3,1
18861,2,1,Left,1,17149,3,1
18861,2,1,Left,2,17149,4,1
18861,3,1,Left,1,17149,3,1
18861,3,1,Left,2,17149,4,1
18861,3,1,Left,3,17149,2,1
18861,4,1,Left,1,17149,3,1
18861,4,1,Left,2,17149,4,1
18861,4,1,Left,3,17149,2,1
18861,4,1,Left,4,17149,1,1
18861,5,1,Left,1,17149,3,1
18861,5,1,Left,2,17149,4,1
18861,5,1,Left,3,17149,2,1
18861,5,1,Left,4,17149,0,1
18861,5,1,Left,5,17149,0,1
18861,6,1,Left,1,17148,3,1
18861,7,1,Left,1,17148,3,1
18861,7,1,Left,2,17148,2,1
18861,8,1,Left,1,17148,3,1
18861,8,1,Left,2,17148,2,1
18861,8,1,Left,3,17148,4,1
18861,9,1,Left,1,17148,3,1
18861,9,1,Left,2,17148,2,1
18861,9,1,Left,3,17148,4,1
18861,9,1,Left,4,17148,1,1
18861,10,1,Left,1,17148,3,1
18861,10,1,Left,2,17148,2,1
18861,10,1,Left,3,17148,4,1
18861,10,1,Left,4,17148,0,1
18861,10,1,Left,5,17148,0,1
18861,11,1,Left,1,17149,3,1
18861,11,1,Left,2,17149,4,1
18861,11,1,Left,3,17149,2,1
18861,11,1,Left,4,17149,8,1
18861,12,1,Left,1,17149,3,1
18861,12,1,Left,2,17149,4,1
18861,12,1,Left,3,17149,2,1
18861,12,1,Left,4,17149,0,1
18861,12,1,Left,5,17149,0,1
18861,13,1,Left,1,17149,3,1
18861,13,1,Left,2,17149,4,1
18861,13,1,Left,3,17149,2,1
18861,13,1,Left,4,17149,8,1
18861,14,1,Left,1,17149,3,1
18861,14,1,Left,2,17149,4,1
18861,14,1,Left,3,17149,2,1
18861,14,1,Left,4,17149,0,1
18861,14,1,Left,5,17149,0,1
18861,14,1,Left,6,17149,0,1
18861,15,1,Left,1,17149,3,1
18861,15,1,Left,2,17149,4,1
18861,15,1,Left,3,17149,2,1
18861,15,1,Left,4,17149,8,1
18861,16,1,Left,1,17149,3,1
18861,16,1,Left,2,17149,4,1
18861,16,1,Left,3,17149,2,1
18861,16,1,Left,4,17149,8,1
18861,17,1,Left,1,17149,8,1
18861,17,1,Left,2,17149,9,1
18861,17,1,Left,3,17149,7,1
18861,17,1,Left,4,17149,0,1
18861,17,1,Left,5,17149,0,1
18861,18,1,Left,1,17149,3,1
18861,18,1,Left,2,17149,4,1
18861,18,1,Left,3,17149,2,1
18861,18,1,Left,4,17149,0,1
18861,18,1,Left,5,17149,0,1
18861,18,1,Left,6,17149,0,1
18861,19,1,Left,1,17148,3,1
18861,19,1,Left,2,17148,2,1
18861,19,1,Left,3,17148,4,1
18861,19,1,Left,4,17148,8,1
18861,20,1,Left,1,17148,3,1
18861,20,1,Left,2,17148,2,1
18861,20,1,Left,3,17148,4,1
18861,20,1,Left,4,17148,0,1
18861,20,1,Left,5,17148,0,1
18861,21,1,Left,1,17148,3,1
18861,21,1,Left,2,17148,2,1
18861,21,1,Left,3,17148,4,1
18861,21,1,Left,4,17148,8,1
18861,22,1,Left,1,17148,3,1
18861,22,1,Left,2,17148,2,1
18861,22,1,Left,3,17148,4,1
18861,22,1,Left,4,17148,0,1
18861,22,1,Left,5,17148,0,1
18861,22,1,Left,6,17148,0,1
18861,23,1,Left,1,17148,3,1
18861,23,1,Left,2,17148,2,1
18861,23,1,Left,3,17148,4,1
18861,23,1,Left,4,17148,8,1
18861,24,1,Left,1,17148,8,1
18861,24,1,Left,2,17148,7,1
18861,24,1,Left,3,17148,9,1
18861,24,1,Left,4,17148,0,1
18861,24,1,Left,5,17148,0,1
18861,25,1,Left,1,17148,3,1
18861,25,1,Left,2,17148,2,1
18861,25,1,Left,3,17148,4,1
18861,25,1,Left,4,17148,8,1
18861,26,1,Left,1,17148,3,1
18861,26,1,Left,2,17148,2,1
18861,26,1,Left,3,17148,4,1
18861,26,1,Left,4,17148,0,1
18861,26,1,Left,5,17148,0,1
18861,26,1,Left,6,17148,0,1
18862,1,1,Left,1,17082,3,1
18862,1,1,Left,2,17082,4,1
18862,2,1,Left,1,17082,3,1
18862,2,1,Left,2,17082,2,1
18862,3,1,Left,1,17082,3,1
18862,3,1,Left,2,17082,2,1
18862,3,1,Left,3,17082,4,1
18862,4,1,Left,1,17082,3,1
18862,4,1,Left,2,17082,2,1
18862,4,1,Left,3,17082,4,1
18862,4,1,Left,4,17082,1,1
18862,5,1,Left,1,17082,3,1
18862,5,1,Left,2,17082,2,1
18862,5,1,Left,3,17082,4,1
18862,5,1,Left,4,17082,0,1
18862,5,1,Left,5,17082,0,1
18862,6,1,Left,1,17115,3,1
18862,6,1,Left,2,17115,2,1
18862,7,1,Left,1,17115,3,1
18862,7,1,Left,2,17115,4,1
18862,8,1,Left,1,17115,3,1
18862,8,1,Left,2,17115,4,1
18862,8,1,Left,3,17115,2,1
18862,9,1,Left,1,17115,3,1
18862,9,1,Left,2,17115,4,1
18862,9,1,Left,3,17115,2,1
18862,9,1,Left,4,17115,5,1
18862,10,1,Left,1,17115,3,1
18862,10,1,Left,2,17115,4,1
18862,10,1,Left,3,17115,2,1
18862,10,1,Left,4,17115,0,1
18862,10,1,Left,5,17115,0,1
18862,11,1,Left,1,17082,3,1
18862,11,1,Left,2,17082,2,1
18862,11,1,Left,3,17082,4,1
18862,11,1,Left,4,17082,8,1
18862,12,1,Left,1,17082,3,1
18862,12,1,Left,2,17082,2,1
18862,12,1,Left,3,17082,4,1
18862,12,1,Left,4,17082,0,1
18862,12,1,Left,5,17082,0,1
18862,12,1,Left,6,17082,0,1
18862,13,1,Left,1,17082,3,1
18862,13,1,Left,2,17082,2,1
18862,13,1,Left,3,17082,4,1
18862,13,1,Left,4,17082,0,1
18862,13,1,Left,5,17082,0,1
18862,14,1,Left,1,17082,3,1
18862,14,1,Left,2,17082,2,1
18862,14,1,Left,3,17082,4,1
18862,14,1,Left,4,17082,0,1
18862,14,1,Left,5,17082,0,1
18862,14,1,Left,6,17082,0,1
18862,15,1,Left,1,17082,3,1
18862,15,1,Left,2,17082,2,1
18862,15,1,Left,3,17082,4,1
18862,15,1,Left,4,17082,8,1
18862,16,1,Left,1,17082,3,1
18862,16,1,Left,2,17082,2,1
18862,16,1,Left,3,17082,4,1
18862,16,1,Left,4,17082,8,1
18862,17,1,Left,1,17082,3,1
18862,17,1,Left,2,17082,2,1
18862,17,1,Left,3,17082,4,1
18862,17,1,Left,4,17082,8,1
18862,18,1,Left,1,17082,3,1
18862,18,1,Left,2,17082,2,1
18862,18,1,Left,3,17082,4,1
18862,18,1,Left,4,17082,0,1
18862,18,1,Left,5,17082,0,1
18862,18,1,Left,6,17082,0,1
18862,19,1,Left,1,17115,3,1
18862,19,1,Left,2,17115,4,1
18862,19,1,Left,3,17115,2,1
18862,19,1,Left,4,17115,8,1
18862,20,1,Left,1,17115,3,1
18862,20,1,Left,2,17115,4,1
18862,20,1,Left,3,17115,2,1
18862,21,1,Left,1,17115,3,1
18862,21,1,Left,2,17115,4,1
18862,21,1,Left,3,17115,2,1
18862,21,1,Left,4,17115,0,1
18862,21,1,Left,5,17115,0,1
18862,21,1,Left,6,17115,0,1
18862,22,1,Left,1,17115,3,1
18862,22,1,Left,2,17115,4,1
18862,22,1,Left,3,17115,2,1
18862,22,1,Left,4,17115,0,1
18862,22,1,Left,5,17115,0,1
18862,23,1,Left,1,17115,3,1
18862,23,1,Left,2,17115,4,1
18862,23,1,Left,3,17115,2,1
18862,23,1,Left,4,17115,8,1
18862,24,1,Left,1,17115,3,1
18862,24,1,Left,2,17115,4,1
18862,24,1,Left,3,17115,2,1
18862,25,1,Left,1,17115,3,1
18862,25,1,Left,2,17115,4,1
18862,25,1,Left,3,17115,2,1
18862,25,1,Left,4,17115,0,1
18862,25,1,Left,5,17115,0,1
18862,25,1,Left,6,17115,0,1
18862,26,1,Left,1,17115,3,1
18862,26,1,Left,2,17115,4,1
18862,26,1,Left,3,17115,2,1
18862,26,1,Left,4,17115,8,1
18862,27,1,Left,1,14377,8,1
18862,27,1,Left,2,14378,7,1
18862,27,1,Left,3,14368,9,1
18862,27,1,Left,4,14369,10,1
18862,27,1,Left,5,30004,1,1
18862,27,1,Left,6,30004,2,1
18862,27,1,Left,7,30004,3,1
18862,27,1,Left,8,30004,4,1
18862,27,1,Left,9,30004,5,1
18862,28,1,Left,1,14377,8,1
18862,28,1,Left,2,14378,7,1
18862,28,1,Left,3,14368,9,1
18862,28,1,Left,4,14369,10,1
18862,28,1,Left,5,30004,1,1
18862,28,1,Left,6,30004,2,1
18862,28,1,Left,7,30004,3,1
18862,28,1,Left,8,30004,4,1
18862,28,1,Left,9,30004,5,1
18863,1,1,Left,1,13060,3,1
18863,1,1,Left,2,14374,2,1
18863,1,1,Left,3,14375,4,1
18863,1,1,Left,4,14376,5,1
18864,1,1,Left,1,46051,2,1
18864,1,1,Left,2,46051,3,1
18864,2,1,Left,1,46051,2,1
18864,2,1,Left,2,46051,3,1
18864,2,1,Left,3,46051,4,1
18864,3,1,Left,1,46051,2,1
18864,3,1,Left,2,46051,3,1
18864,3,1,Left,3,46051,4,1
18864,3,1,Left,4,46051,8,1
18864,4,1,Left,1,46052,2,1
18864,4,1,Left,2,46052,3,1
18864,5,1,Left,1,46052,2,1
18864,5,1,Left,2,46052,3,1
18864,5,1,Left,3,46052,4,1
18864,6,1,Left,1,46052,2,1
18864,6,1,Left,2,46052,3,1
18864,6,1,Left,3,46052,4,1
18864,6,1,Left,4,46052,8,1
18864,7,1,Left,1,46051,2,1
18864,7,1,Left,2,46052,3,1
18864,7,1,Left,3,46051,4,1
18864,8,1,Left,1,46051,2,1
18864,8,1,Left,2,46052,3,1
18864,8,1,Left,3,46051,4,1
18864,8,1,Left,4,46052,8,1
18864,9,1,Left,1,46051,2,1
18864,9,1,Left,2,46051,3,1
