SceneID,Name,Kind,MaxPlayer,MinLv,MaxLv,Effect
15514,Mê Cung,1,20,0,0,0
15515,Mê Cung,1,20,0,0,0
15516,Mê Cung,1,20,0,0,0
15517,Mê Cung,1,20,0,0,0
15518,Mê Cung,1,20,0,0,0
15521,Mê Cung Hạ Bì,1,20,0,0,0
15522,Mê Cung Hạ Bì,1,20,0,0,0
15523,Mê Cung Hạ Bì,1,20,0,0,0
15524,Mê Cung Hạ Bì,1,20,0,0,0
15525,Mê Cung Hạ Bì,1,20,0,0,0
15526,Mê Cung Hạ Bì,1,20,0,0,0
15527,Mê Cung Hạ Bì,1,20,0,0,0
15528,Mê Cung Hạ Bì,1,20,0,0,0
15529,Mê Cung Hạ Bì,1,20,0,0,0
15541,Vu Di thủy động,1,20,0,0,0
15542,Vu Di thủy động,1,20,0,0,0
15543,Vu Di thủy động,1,20,0,0,0
15544,Vu Di thủy động,1,20,0,0,0
15545,Vu Di thủy động,1,20,0,0,0
15546,Vu Di thủy động,1,20,0,0,0
15547,Vu Di thủy động,1,20,0,0,0
15548,Vu Di thủy động,1,20,0,0,0
15549,Vu Di thủy động,1,20,0,0,0
15550,Vu Di thủy động,1,20,0,0,0
15551,Vu Di thủy động,1,20,0,0,0
15552,Vu Di thủy động,1,20,0,0,0
15553,Vu Di thủy động,1,20,0,0,0
15554,Vu Di thủy động,1,20,0,0,0
15555,Vu Di thủy động,1,20,0,0,0
15561,Sơn động Thọ Xuân,1,20,0,0,0
15562,Sơn động Thọ Xuân,1,20,0,0,0
15563,Sơn động Thọ Xuân,1,20,0,0,0
15564,Sơn động Thọ Xuân,1,20,0,0,0
15565,Sơn động Thọ Xuân,1,20,0,0,0
15566,Sơn động Thọ Xuân,1,20,0,0,0
15567,Sơn động Thọ Xuân,1,20,0,0,0
15568,Sơn động Thọ Xuân,1,20,0,0,0
15569,Sơn động Thọ Xuân,1,20,0,0,0
15570,Sơn động Thọ Xuân,1,20,0,0,0
15571,Sơn động Thọ Xuân,1,20,0,0,0
15581,Động Nhu Tu,1,20,0,0,0
15582,Động Nhu Tu,1,20,0,0,0
15591,Động Thành Đức,1,20,0,0,0
15701,Trại Hợp Phì,1,20,0,0,0
15702,Trại Hợp Phì,1,20,0,0,0
15703,Trại Hợp Phì,1,20,0,0,0
15704,Trại Hợp Phì,1,20,0,0,0
15705,Trại Hợp Phì,1,20,0,0,0
15706,Trại Hợp Phì,1,20,0,0,0
15711,Hồng Trạch hồ,1,20,0,0,0
15801,Rừng Quảng Lăng,1,20,0,0,0
15802,Rừng Quảng Lăng,1,20,0,0,0
15803,Rừng Quảng Lăng,1,20,0,0,0
15804,Rừng Quảng Lăng,1,20,0,0,0
15805,Rừng Quảng Lăng,1,20,0,0,0
15811,Hạ Bì thổ sơn,1,20,0,0,0
15812,Hạ Bì thổ sơn,1,20,0,0,0
15821,Rừng Tướng Huyện,1,20,0,0,0
15822,Rừng Tướng Huyện,1,20,0,0,0
15823,Rừng Tướng Huyện,1,20,0,0,0
15824,Rừng Tướng Huyện,1,20,0,0,0
15831,Rừng Chuẩn Âm,1,20,0,0,0
15832,Rừng Chuẩn Âm,1,20,0,0,0
15841,Trại Lư Giang,1,20,0,0,0
15842,Trại Lư Giang,1,20,0,0,0
15843,Trại Lư Giang,1,20,0,0,0
15844,Trại Lư Giang,1,20,0,0,0
15845,Trại Lư Giang,1,20,0,0,0
15846,Trại Lư Giang,1,20,0,0,0
15847,Trại Lư Giang,1,20,0,0,0
15848,Trại Lư Giang,1,20,0,0,0
15851,Rừng Thạch Đình,1,20,0,0,0
15852,Rừng Thạch Đình,1,20,0,0,0
15853,Rừng Thạch Đình,1,20,0,0,0
15861,Rừng Hạ Thái,1,20,0,0,0
15862,Rừng Hạ Thái,1,20,0,0,0
15863,Quân trướng Hạ Thái,1,20,0,0,0
15871,Đầm lầy Thành Đức,1,20,0,0,0
15881,Rừng Lâm Chuẩn,1,20,0,0,0
15891,Trại Bắc Tào Tháo,1,20,0,0,0
15892,Bến Giang Bắc,1,20,0,0,0
15893,Ch.trường Trường Giang,1,20,0,0,0
15894,Trại Từ Thịnh,1,20,0,0,0
15895,Trướng Tào Phi,1,20,0,0,0
15896,Thuyền rồng Tào Phi,1,20,0,0,0
16000,Di Châu,1,20,0,0,0
16001,Làng Các Lan,1,20,0,0,0
16101,Phú hộ Di Châu,1,20,0,0,0
16131,Thường hộ Di Châu,1,20,0,0,0
16132,Thường hộ Di Châu,1,20,0,0,0
16401,Thần mộc a lý sơn,1,20,0,0,0
16402,Thần mộc a lý sơn,1,20,0,0,0
16412,Núi Mỹ Luân,1,20,0,0,0
16501,Sơn động Di Châu,1,20,0,0,0
16502,Sơn động Di Châu,1,20,0,0,0
16503,Sơn động Di Châu,1,20,0,0,0
16504,Sơn động Di Châu,1,20,0,0,0
16505,Sơn động Di Châu,1,20,0,0,0
16506,Sơn động Di Châu,1,20,0,0,0
16507,Sơn động Di Châu,1,20,0,0,0
16508,Sơn động Di Châu,1,20,0,0,0
16509,Sơn động Di Châu,1,20,0,0,0
16510,Sơn động Di Châu,1,20,0,0,0
16511,Sơn động Di Châu,1,20,0,0,0
16512,Sơn động Di Châu,1,20,0,0,0
16521,Động Đại Đồn Hỏa,1,20,0,0,0
16522,Động Đại Đồn Hỏa,1,20,0,0,0
16523,Động Đại Đồn Hỏa,1,20,0,0,0
16524,Động Đại Đồn Hỏa,1,20,0,0,0
16525,Động Đại Đồn Hỏa,1,20,0,0,0
16526,Động Đại Đồn Hỏa,1,20,0,0,0
16527,Động Đại Đồn Hỏa,1,20,0,0,0
16531,Động Tây Lạp Nhã,1,20,0,0,0
16532,Động Tây Lạp Nhã,1,20,0,0,0
16533,Động Tây Lạp Nhã,1,20,0,0,0
16534,Động Tây Lạp Nhã,1,20,0,0,0
16535,Động Tây Lạp Nhã,1,20,0,0,0
16536,Động Tây Lạp Nhã,1,20,0,0,0
16537,Động Tây Lạp Nhã,1,20,0,0,0
16538,Động Tây Lạp Nhã,1,20,0,0,0
16539,Động Tây Lạp Nhã,1,20,0,0,0
16551,Động Lý Khải Diệm,1,20,0,0,0
16801,Rừng Ti Nam,1,20,0,0,0
16802,Rừng Ti Nam,1,20,0,0,0
16811,Rừng Tây Lạp Nhã,1,20,0,0,0
17000,Đông hải,1,20,0,0,0
18000,Giang Đông,1,20,0,0,0
18001,Đại Lộ Kiến Nghiệp,1,20,0,0,0
18002,Thường Hộ,1,20,0,0,0
18003,Thường Hộ,1,20,0,0,0
18011,Cửa thành Ngô Quận,1,20,0,0,0
18012,Đường lớn Ngô Quận,1,20,0,0,0
18013,Đường phố Ngô Quận,1,20,0,0,0
18021,Cửa thành Hội Kê,1,20,0,0,0
18022,Đại lộ Hội Kê,1,20,0,0,0
18031,Làng Trữ La,1,20,0,0,0
18041,Làng Đông Trị,1,20,0,0,0
18051,Làng Vĩnh Ninh,1,20,0,0,0
18061,Bộ lạc Kiến An,1,20,0,0,0
18071,Bộ lạc Thượng Nhiêu,1,20,0,0,0
18081,Bộ lạc Kinh Huyện,1,20,0,0,0
18101,Phú hộ Kiến Nghiệp,1,20,0,0,0
18102,Phú hộ Kiến Nghiệp,1,20,0,0,0
18103,Phú hộ Hội Kê,1,20,0,0,0
18104,Phú hộ Trữ La,1,20,0,0,0
18105,Phú hộ Trữ La,1,20,0,0,0
18106,Phú hộ Đông Trị,1,20,0,0,0
18107,Phú hộ Vĩnh Ninh,1,20,0,0,0
18108,Phú hộ Kiến An,1,20,0,0,0
18109,Phú hộ Kiến An,1,20,0,0,0
18110,Phú hộ Thượng Nhiêu,1,20,0,0,0
18111,Phú hộ Thượng Nhiêu,1,20,0,0,0
18112,Phú hộ Kinh Huyện,1,20,0,0,0
18113,Nhà Chu Du,1,20,0,0,0
18114,Phú hộ Kiến Nghiệp,1,20,0,0,0
18115,Phú hộ Kiến Nghiệp,1,20,0,0,0
18116,Động phòng,1,20,0,0,0
18117,Phú hộ Ngô Quận,1,20,0,0,0
18118,Phú hộ Ngô Quận,1,20,0,0,0
18131,Thường Hộ,1,20,0,0,0
18132,Thường Hộ,1,20,0,0,0
18133,Thường hộ Ngô Quận,1,20,0,0,0
18134,Thường hộ Hội Kê,1,20,0,0,0
18135,Thường hộ Trữ La,1,20,0,0,0
18136,Thường hộ Trữ La,1,20,0,0,0
18137,Thường hộ Đông Trị,1,20,0,0,0
18138,Thường hộ Vĩnh Ninh,1,20,0,0,0
18139,Thường hộ Kiến An,1,20,0,0,0
18140,Thường hộ Kiến An,1,20,0,0,0
18141,Thường Hộ,1,20,0,0,0
18142,Thường Hộ,1,20,0,0,0
18143,Thường Hộ,1,20,0,0,0
18144,Thường hộ Ngô Quận,1,20,0,0,0
18171,Bần hộ Kiến Nghiệp,1,20,0,0,0
18172,Bần hộ Ngô Quận,1,20,0,0,0
18173,Bần hộ Hội Kê,1,20,0,0,0
18174,Bần hộ Trữ La,1,20,0,0,0
18175,Bần hộ Trữ La,1,20,0,0,0
18176,Bần hộ Đông Trị,1,20,0,0,0
18177,Bần hộ Vĩnh Ninh,1,20,0,0,0
18178,Bần hộ Vĩnh Ninh,1,20,0,0,0
18179,Bần hộ Kiến An,1,20,0,0,0
18180,Bần hộ Kiến An,1,20,0,0,0
18181,Bần hộ Kiến An,1,20,0,0,0
18182,Bần hộ Thượng Nhiêu,1,20,0,0,0
18183,Bần hộ Thượng Nhiêu,1,20,0,0,0
18184,Bần hộ Thượng Nhiêu,1,20,0,0,0
18185,Bần hộ Kinh Huyện,1,20,0,0,0
18186,Bần hộ Kinh Huyện,1,20,0,0,0
18187,Bần hộ Kiến Nghiệp,1,20,0,0,0
18188,Bần hộ Ngô Quận,1,20,0,0,0
18189,Bần hộ Ngô Quận,1,20,0,0,0
18201,Tiệm Rèn,1,20,0,0,0
18202,Tiệm rèn Ngô Quận,1,20,0,0,0
18203,Tiệm rèn Trữ La,1,20,0,0,0
18221,Nhà Thuốc,1,20,0,0,0
18222,Nhà thuốc Hội Kê,1,20,0,0,0
18241,Quán Trọ,1,20,0,0,0
18242,Quán trọ Ngô Quận,1,20,0,0,0
18243,Quán trọ Hội Kê,1,20,0,0,0
18261,Tiền Trang,1,20,0,0,0
18262,Tiền trang Hội Kê,1,20,0,0,0
18301,Quan Phủ K.Nghiệp,1,20,0,0,0
18302,Quan phủ Ngô Quận,1,20,0,0,0
18303,Quan phủ Hội Kê,1,20,0,0,0
18304,Lễ đường kết hôn,1,20,0,0,0
18305,Quần anh quán,1,20,0,0,0
18401,Núi Bắc Cô,1,20,0,0,0
18402,Eo núi Bắc Cô,1,20,0,0,0
18403,Núi Bắc Cô,1,20,0,0,0
18404,Trong Cam Lộ tự,1,20,0,0,0
18405,Đỉnh núi Bắc Cô,1,20,0,0,0
18411,Đình Tiền Đường,1,20,0,0,0
18421,Núi Tây Tái,1,20,0,0,0
18422,Núi Tây Tái,1,20,0,0,0
18423,Núi Tây Tái,1,20,0,0,0
18424,Núi Tây Tái,1,20,0,0,0
18432,Đường núi Kiến An,1,20,0,0,0
18433,Đỉnh núi Kiến An,1,20,0,0,0
18434,Thần mộc sơn việt,1,20,0,0,0
18435,Cầu treo Kiến An,1,20,0,0,0
18436,Đường núi Kiến An,1,20,0,0,0
18441,Sơn Lộ Thượng Nhiêu,1,20,0,0,0
18442,Sơn Lộ Thượng Nhiêu,1,20,0,0,0
18443,Sơn Lộ Thượng Nhiêu,1,20,0,0,0
18444,Sơn Lộ Thượng Nhiêu,1,20,0,0,0
18451,Sơn Lộ Kinh Huyện,1,20,0,0,0
18452,Sơn Lộ Kinh Huyện,1,20,0,0,0
18453,Sơn Lộ Kinh Huyện,1,20,0,0,0
18454,Sơn Lộ Kinh Huyện,1,20,0,0,0
18455,Sơn Lộ Kinh Huyện,1,20,0,0,0
18461,Núi Lâm Lịch,1,20,0,0,0
18462,Núi Lâm Lịch,1,20,0,0,0
18501,Động Thái Hồ,1,20,0,0,0
18502,Động Thái Hồ,1,20,0,0,0
18503,Động Thái Hồ,1,20,0,0,0
18504,Động Thái Hồ,1,20,0,0,0
18505,Động Thái Hồ,1,20,0,0,0
18506,Động Thái Hồ,1,20,0,0,0
18511,Sơn động Dư Hàng,1,20,0,0,0
18512,Sơn động Dư Hàng,1,20,0,0,0
18513,Sơn động Dư Hàng,1,20,0,0,0
18514,Sơn động Dư Hàng,1,20,0,0,0
18515,Sơn động Dư Hàng,1,20,0,0,0
18516,Sơn động Dư Hàng,1,20,0,0,0
18517,Sơn động Dư Hàng,1,20,0,0,0
18518,Sơn động Dư Hàng,1,20,0,0,0
18519,Sơn động Dư Hàng,1,20,0,0,0
18521,Sơn động An Lặc,1,20,0,0,0
18522,Sơn động An Lặc,1,20,0,0,0
18523,Sơn động An Lặc,1,20,0,0,0
18524,Sơn động An Lặc,1,20,0,0,0
18525,Sơn động An Lặc,1,20,0,0,0
18526,Sơn động An Lặc,1,20,0,0,0
18527,Sơn động An Lặc,1,20,0,0,0
18528,Sơn động An Lặc,1,20,0,0,0
18529,Sơn động An Lặc,1,20,0,0,0
18530,Sơn động An Lặc,1,20,0,0,0
18531,Sơn động An Lặc,1,20,0,0,0
18541,Hầm mỏ Hội Kê,1,20,0,0,0
18542,Hầm mỏ Hội Kê,1,20,0,0,0
18543,Hầm mỏ Hội Kê,1,20,0,0,0
18544,Hầm mỏ Hội Kê,1,20,0,0,0
18545,Hầm mỏ Hội Kê,1,20,0,0,0
18546,Hầm mỏ Hội Kê,1,20,0,0,0
18547,Hầm mỏ Hội Kê,1,20,0,0,0
18701,Trại Tào Phi,1,20,0,0,0
18702,Bến Giang Bắc,1,20,0,0,0
18703,Ch.trường Tr.Giang,1,20,0,0,0
18704,Trại Từ Thịnh,1,20,0,0,0
18705,Thuyền rồng Tào Phi,1,20,0,0,0
18706,Trại Từ Thịnh,1,20,0,0,0
18801,Rừng Ngưu Chủ,1,20,0,0,0
18802,Rừng Ngưu Chủ,1,20,0,0,0
18803,Rừng Ngưu Chủ,1,20,0,0,0
18804,Rừng Ngưu Chủ,1,20,0,0,0
18805,Thủy trại Bá Dương,1,20,0,0,0
18806,Thủy trại Bá Dương,1,20,0,0,0
18807,Thủy trại Bá Dương,1,20,0,0,0
18808,Thủy trại Bá Dương,1,20,0,0,0
18809,Thủy trại Bá Dương,1,20,0,0,0
18810,Thủy trại Bá Dương,1,20,0,0,0
18811,Rừng Tuyên Thành,1,20,0,0,0
18812,Rừng Tuyên Thành,1,20,0,0,0
18814,Trại Sài Tang,1,20,0,0,0
18815,Trại Sài Tang,1,20,0,0,0
18816,Trại Sài Tang,1,20,0,0,0
18817,Trại Sài Tang,1,20,0,0,0
18818,Trại Sài Tang,1,20,0,0,0
18819,Trại Sài Tang,1,20,0,0,0
18820,Trại Sài Tang,1,20,0,0,0
18821,Đầm lầy Bành Trạch,1,20,0,0,0
18822,Đầm lầy Bành Trạch,1,20,0,0,0
18823,Đầm lầy Bành Trạch,1,20,0,0,0
18824,Đầm lầy Bành Trạch,1,20,0,0,0
18826,Trại Dự Chương,1,20,0,0,0
18827,Trại Dự Chương,1,20,0,0,0
18828,Trại Dự Chương,1,20,0,0,0
18831,Rừng Đan Dương,1,20,0,0,0
18832,Rừng Đan Dương,1,20,0,0,0
18836,Hoa viên An Lặc,1,20,0,0,0
18837,Thủy trại Bá Dương,1,20,0,0,0
18838,Thủy trại Bá Dương,1,20,0,0,0
18841,Đầm lầy Ô Trình,1,20,0,0,0
18842,Đầm lầy Ô Trình,1,20,0,0,0
18843,Đầm lầy Ô Trình,1,20,0,0,0
18844,Đầm lầy Ô Trình,1,20,0,0,0
18846,Rừng Vĩnh Khang,1,20,0,0,0
18851,Bãi biển Hải Diễm,1,20,0,0,0
18856,Rừng Lô Lăng,1,20,0,0,0
18861,Đầm lầy Dư Dao,1,20,0,0,0
18862,Đầm lầy Dư Dao,1,20,0,0,0
18863,Đầm lầy Dư Dao,1,20,0,0,0
18864,Đầm lầy Dư Dao,1,20,0,0,0
18871,Rừng Kiến Nghiệp,1,20,0,0,0
18881,Rừng Ngô Quận,1,20,0,0,0
18891,Rừng Hội Kê,1,20,0,0,0
18892,Rừng Hội Kê,1,20,0,0,0
18990,Lôi Đài Kiến Nghiệp,1,20,0,0,0
18991,Rừng Lô Sơn,1,20,0,0,0
18992,Rừng Lô Sơn,1,20,0,0,0
18993,Rừng Lô Sơn,1,20,0,0,0
18994,Rừng Lô Sơn,1,20,0,0,0
19000,Liêu Đông,1,20,0,0,0
19001,Cửa Thành T.Bình,1,20,0,0,0
19002,Đại lộ Tương Bình,1,20,0,0,0
19011,Thôn Vọng Bình,1,20,0,0,0
19021,Bộ lạc Ô Hoàn,1,20,0,0,0
19031,Cửa thành Đại Mạc,1,20,0,0,0
19032,Đường lớn Đại Mạc,1,20,0,0,0
19033,Đường lớn Đại Mạc,1,20,0,0,0
19034,Đường lớn Đại Mạc,1,20,0,0,0
19035,Ch.trường Đại Mạc,0,500,0,0,0
19036,Ch.trường Đại Mạc,0,500,0,0,0
19101,Phú hộ Tương Bình,1,20,0,0,0
19131,Thường Hộ,1,20,0,0,0
19132,Thường hộ Vọng Bình,1,20,0,0,0
19133,Thường Hộ,1,20,0,0,0
19171,Bần hộ Tương Bình,1,20,0,0,0
19172,Bần hộ Vọng Bình,1,20,0,0,0
19173,Nha thất Vọng Bình,1,20,0,0,0
19174,Nhà gỗ Vọng Bình,1,20,0,0,0
19175,Đại trướng Thiền Vu,1,20,0,0,0
19176,Trướng Ô Hoàn,1,20,0,0,0
19177,Trướng Ô Hoàn,1,20,0,0,0
19178,Trướng Ô Hoàn,1,20,0,0,0
19179,Trướng Ô Hoàn,1,20,0,0,0
19201,Tiệm rèn Đại Mạc,1,20,0,0,0
19221,Nhà thuốc Đại Mạc,1,20,0,0,0
19241,Quán Trọ,1,20,0,0,0
19242,Quán trọ Đại Mạc,1,20,0,0,0
19261,Tiền Trang,1,20,0,0,0
19262,Tiền trang Đại Mạc,1,20,0,0,0
19263,Kho Đại Mạc,1,20,0,0,0
19301,Quan phủ Tương Bình,1,20,0,0,0
19302,Trướng Đại Mạc,1,20,0,0,0
19303,Trướng Đại Mạc,1,20,0,0,0
19401,Hồ Thiên,1,20,0,0,0
19411,Núi Bạch Lang,1,20,0,0,0
19412,Núi Bạch Lang,1,20,0,0,0
19413,Núi Bạch Lang,1,20,0,0,0
19501,Động Liêu Đông,1,20,0,0,0
19502,Động Liêu Đông,1,20,0,0,0
19503,Động Liêu Đông,1,20,0,0,0
19504,Động Liêu Đông,1,20,0,0,0
19505,Động Liêu Đông,1,20,0,0,0
19506,Động Liêu Đông,1,20,0,0,0
19507,Động Liêu Đông,1,20,0,0,0
19508,Động Liêu Đông,1,20,0,0,0
19509,Động Liêu Đông,1,20,0,0,0
19511,Động Liễu Thành,1,20,0,0,0
19512,Động Liễu Thành,1,20,0,0,0
19513,Động Liễu Thành,1,20,0,0,0
19521,Động Bạch Lang,1,20,0,0,0
19522,Động Bạch Lang,1,20,0,0,0
19523,Động Bạch Lang,1,20,0,0,0
19524,Động Bạch Lang,1,20,0,0,0
19525,Động Bạch Lang,1,20,0,0,0
19526,Động Bạch Lang,1,20,0,0,0
19527,Động Bạch Lang,1,20,0,0,0
19528,Động Bạch Lang,1,20,0,0,0
19529,Động Bạch Lang,1,20,0,0,0
19530,Động Bạch Lang,1,20,0,0,0
19531,Sơn động Thiền Vu,1,20,0,0,0
19532,Sơn động Thiền Vu,1,20,0,0,0
19533,Sơn động Thiền Vu,1,20,0,0,0
19534,Sơn động Thiền Vu,1,20,0,0,0
19535,Sơn động Thiền Vu,1,20,0,0,0
19541,Hầm mỏ Phu Dư,1,20,0,0,0
19542,Hầm mỏ Phu Dư,1,20,0,0,0
19543,Hầm mỏ Phu Dư,1,20,0,0,0
19544,Hầm mỏ Phu Dư,1,20,0,0,0
19545,Hầm mỏ Phu Dư,1,20,0,0,0
19546,Hầm mỏ Phu Dư,1,20,0,0,0
19547,Hầm mỏ Phu Dư,1,20,0,0,0
19548,Hầm mỏ Phu Dư,1,20,0,0,0
19549,Hầm mỏ Phu Dư,1,20,0,0,0
19550,Hầm mỏ Phu Dư,1,20,0,0,0
19551,Hầm mỏ Phu Dư,1,20,0,0,0
19801,Đất tuyết Xương Lê,1,20,0,0,0
19802,Đất tuyết Xương Lê,1,20,0,0,0
19811,Đất tuyết Liêu Truy,1,20,0,0,0
19812,Đất tuyết Liêu Truy,1,20,0,0,0
19813,Đất tuyết Liêu Truy,1,20,0,0,0
19821,Đất tuyết Tân Xương,1,20,0,0,0
19822,Đất tuyết Tân Xương,1,20,0,0,0
19831,Đất tuyết Bắc Phong,1,20,0,0,0
19832,Đất tuyết Bắc Phong,1,20,0,0,0
19851,Đất tuyết Bạch Lang,1,20,0,0,0
19852,Đất tuyết Bạch Lang,1,20,0,0,0
19861,Trường Bạch,1,20,0,0,0
20000,Tịnh Châu,1,20,0,0,0
20001,Cửa Thành Th.Đảng,1,20,0,0,0
20002,Đại lộ Thượng Đảng,1,20,0,0,0
20003,Phố xá Thượng Đảng,1,20,0,0,0
20011,Cửa thành Hà Đông,1,20,0,0,0
20012,Đường phố Hà Đông,1,20,0,0,0
20021,Làng Giải Lương,1,20,0,0,0
20031,Bộ lạc Nam Hung Nô,1,20,0,0,0
20101,Phú hội Thượng Đảng,1,20,0,0,0
20102,Phú hộ Giải Lương,1,20,0,0,0
20131,Thường Hộ,1,20,0,0,0
20132,Thường Hộ,1,20,0,0,0
20133,Thường Hộ,1,20,0,0,0
20171,Bần hộ Hà Đông,1,20,0,0,0
20172,Bần hộ Hà Đông,1,20,0,0,0
20173,Nhà Quan Vũ,1,20,0,0,0
20174,Tướng Thiền Vu,1,20,0,0,0
20175,Binh trướng mã gia,1,20,0,0,0
20176,Binh trướng mã gia,1,20,0,0,0
20177,Binh trướng mã gia,1,20,0,0,0
20178,Binh trướng mã gia,1,20,0,0,0
20201,Tiệm rèn Hà Đông,1,20,0,0,0
20221,Nhà Thuốc,1,20,0,0,0
20241,Quán Trọ,1,20,0,0,0
20242,Quán trọ Hà Đông,1,20,0,0,0
20261,Tiền Trang,1,20,0,0,0
20281,Tiệm trà Giải Lương,1,20,0,0,0
20301,Quan Phủ Th.Đảng,1,20,0,0,0
20302,Quan phủ Hà Đông,1,20,0,0,0
20401,Nhạn Môn Quan,1,20,0,0,0
20402,Nhạn Môn Quan,1,20,0,0,0
20403,Nhạn Môn Quan,1,20,0,0,0
20404,Nhạn Môn Quan,1,20,0,0,0
20411,Núi Thủ Dương,1,20,0,0,0
20412,Núi Thủ Dương,1,20,0,0,0
20413,Núi Thủ Dương,1,20,0,0,0
20414,Núi Thủ Dương,1,20,0,0,0
20501,Sơn động Hồ Quan,1,20,0,0,0
20502,Sơn động Hồ Quan,1,20,0,0,0
20503,Sơn động Hồ Quan,1,20,0,0,0
20504,Sơn động Hồ Quan,1,20,0,0,0
20505,Sơn động Hồ Quan,1,20,0,0,0
20506,Sơn động Hồ Quan,1,20,0,0,0
20507,Sơn động Hồ Quan,1,20,0,0,0
20508,Sơn động Hồ Quan,1,20,0,0,0
20509,Sơn động Hồ Quan,1,20,0,0,0
20511,Hầm mỏ Vương Ốc,1,20,0,0,0
20512,Hầm mỏ Vương Ốc,1,20,0,0,0
20513,Hầm mỏ Vương Ốc,1,20,0,0,0
20514,Hầm mỏ Vương Ốc,1,20,0,0,0
20515,Hầm mỏ Vương Ốc,1,20,0,0,0
20521,Sơn động Tây Hà,1,20,0,0,0
20522,Sơn động Tây Hà,1,20,0,0,0
20523,Sơn động Tây Hà,1,20,0,0,0
20524,Sơn động Tây Hà,1,20,0,0,0
20525,Sơn động Tây Hà,1,20,0,0,0
20526,Sơn động Tây Hà,1,20,0,0,0
20527,Sơn động Tây Hà,1,20,0,0,0
20528,Sơn động Tây Hà,1,20,0,0,0
20529,Sơn động Tây Hà,1,20,0,0,0
20530,Sơn động Tây Hà,1,20,0,0,0
20541,Sơn động Vân Trung,1,20,0,0,0
20542,Sơn động Vân Trung,1,20,0,0,0
20543,Sơn động Vân Trung,1,20,0,0,0
20544,Sơn động Vân Trung,1,20,0,0,0
20545,Sơn động Vân Trung,1,20,0,0,0
20801,Rừng Cửu Nguyên,1,20,0,0,0
20802,Rừng Cửu Nguyên,1,20,0,0,0
20811,Rừng Đồn Lưu,1,20,0,0,0
20812,Rừng Đồn Lưu,1,20,0,0,0
20821,Rừng Cao Đô,1,20,0,0,0
20822,Rừng Cao Đô,1,20,0,0,0
20831,Rừng Hà Đông,1,20,0,0,0
20841,Rừng Tấn Dương,1,20,0,0,0
20842,Rừng Tấn Dương,1,20,0,0,0
20843,Rừng Tấn Dương,1,20,0,0,0
20851,Rừng Bình Dương,1,20,0,0,0
20852,Rừng Bình Dương,1,20,0,0,0
20853,Rừng Bình Dương,1,20,0,0,0
20854,Rừng Bình Dương,1,20,0,0,0
20861,Rừng Lâm Phần,1,20,0,0,0
20862,Rừng Lâm Phần,1,20,0,0,0
20871,Rừng Thượng Đảng,1,20,0,0,0
21000,Kinh Bắc,1,20,0,0,0
21001,Cửa Thành T.Dương,1,20,0,0,0
21002,Quảng Trường,1,20,0,0,0
21003,Đường Tương Dương,1,20,0,0,0
21004,Tiểu Lộ Tương Dương,1,20,0,0,0
21011,Cửa Thành G.Lăng,1,20,0,0,0
21012,Đại lộ Giang Lăng,1,20,0,0,0
21013,Đường Giang Lăng,1,20,0,0,0
21014,Đài Điểm Binh,1,20,0,0,0
21015,Đường Giang Lăng,1,20,0,0,0
21016,Hoa viên Giang Lăng,1,20,0,0,0
21021,Làng Tân Dã,1,20,0,0,0
21031,Thủy Kính Trang,1,20,0,0,0
21041,Ngọa Long Cương,1,20,0,0,0
21042,Long Trung Thảo Lư,1,20,0,0,0
21043,Nhà cỏ Long Trung,1,20,0,0,0
21051,Mặc Thành,1,20,0,0,0
21061,Làng Phong Dương,1,20,0,0,0
21101,Phú hộ Tương Dương,1,20,0,0,0
21102,Phú hộ Tương Dương,1,20,0,0,0
21103,Phú hộ Giang Lăng,1,20,0,0,0
21104,Phú hộ Giang Lăng,1,20,0,0,0
21105,Phú Hộ Kính Trang,1,20,0,0,0
21106,Phú hộ Giang Lăng,1,20,0,0,0
21107,Phú hộ Giang Lăng,1,20,0,0,0
21108,Phú hộ Giang Lăng,1,20,0,0,0
21131,Thường Hộ,1,20,0,0,0
21132,Thường hộ Tân Dã,1,20,0,0,0
21133,Thường Hộ,1,20,0,0,0
21134,Thường hộ Tân Dã,1,20,0,0,0
21135,Thường Hộ,1,20,0,0,0
21136,Thường Hộ,1,20,0,0,0
21137,Thường Hộ,1,20,0,0,0
21138,Thường Hộ,1,20,0,0,0
21171,Bần hộ Tương Dương,1,20,0,0,0
21172,Bần hộ Tương Dương,1,20,0,0,0
21173,Bần hộ Giang Lăng,1,20,0,0,0
21174,Bần hộ Tân Dã,1,20,0,0,0
21175,Bần hộ Tân Dã,1,20,0,0,0
21176,Bần hộ Giang Lăng,1,20,0,0,0
21177,Bần hộ Phong Dương,1,20,0,0,0
21201,Tiệm Rèn,1,20,0,0,0
21221,Nhà Thuốc,1,20,0,0,0
21222,Nhà Thuốc,1,20,0,0,0
21241,Quán Trọ,1,20,0,0,0
21242,Quán trọ Giang Lăng,1,20,0,0,0
21261,Tiền Trang,1,20,0,0,0
21262,Tiền Trang,1,20,0,0,0
21281,Tiệm Trà,1,20,0,0,0
21282,Tiệm trà Giang Lăng,1,20,0,0,0
21301,Quan Phủ T.Dương,1,20,0,0,0
21302,Quan phủ Giang Lăng,1,20,0,0,0
21303,Quan phủ Tân Dã,1,20,0,0,0
21304,Quan Phủ Ph.Dương,1,20,0,0,0
21401,Lâm Giang đình,1,20,0,0,0
